,id,name,overview,first_air_date,popularity,vote_average,vote_count
3074,18350,Atrévete a Soñar,"Danna Paola stars as Patito, Eleazar Gómez as Mateo, Violeta Isfel and Cynthia Klitbo, play antagonist roles as Antonella and Bianca. The telenovela features adult protagonists also, René Strickler and Vanessa Guzmán.

It first aired on Sunday, 8 March 2009, as the first telenovela to debut on a Sunday in Mexico. After a year of success, becoming a major hit in Mexico, especially among children, its final episode was also on a Sunday, 7 March 2010.",2009-03-08,9.5659,8.1,909
3075,135340,Happiness,"A new type of deadly virus spread throughout the city, and the apartment where has different social classes of people is sealed off. With the fear of the virus, and the conflicts of the different classes, the residents have to spend and survive in the new habitation.",2021-11-05,7.0043,8.087,582
3076,88328,Abyss,"After meeting an untimely demise in separate incidents, Cha Min and Go Se-yeon discover they’ve come back to life in new bodies they don’t recognize.",2019-05-06,4.6451,8.087,206
3077,14853,The Clone,"Human cloning. The Islamic world. Two young people, two different cultures, two different beliefs. An impossible love story that not even time could erase. During a trip to Morocco, Lucas has a forbidden romance with Jade. He returns to Brazil after the death of his twin brother Diogo. A close family friend, scientist Albieri uses this situation to produce the first human clone using cells taken from Lucas. Twenty years later, Jade, Lucas and his clone form an odd love triangle.",2001-10-01,14.1648,8.087,383
3078,111499,De brutas nada,"In a contemporary Mexico City, a group of six sophisticated close friends navigate through every life experience imaginable together: love, lies, heartbreak, marriage, divorce, kids, career, job loss, fights, break-ups, and unbreakable friendships.",2020-06-11,2.7926,8.1,559
3079,13023,El Chapulín Colorado,,1973-02-28,29.0506,8.087,773
3080,44264,Endeavour,"The early days of a young Endeavour Morse, whose experiences as a detective constable with the Oxford City Police will ultimately shape his future.",2013-04-14,28.7137,8.083,290
3081,26453,TRIGUN,"Trigun takes place in the distant future on a desert planet. Vash the Stampede is a gunfighter with a legend so ruthless he has a $$60,000,000,000 bounty on his head. Entire towns evacuate at the rumor of his arrival. But the real Vash the Stampede, the enigmatic and conflicted lead character, is more heroic, even though he usually acts like a complete idiot.",1998-04-02,11.6733,8.1,506
3082,1402,The Walking Dead,Sheriff's deputy Rick Grimes awakens from a coma to find a post-apocalyptic world dominated by flesh-eating zombies. He sets out to find his family and encounters many other survivors along the way.,2010-10-31,151.0371,8.082,18090
3083,118821,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,"The world's number one assassin has been reincarnated as the eldest son of a family of aristocrat assassins. In exchange for being reincarnated in another world, a goddess has imposed upon him one condition. ""Kill the Hero who is prophesied to destroy the world."" This was to be the mission in his new life. The synergistic effect of the vast knowledge and experience he gained that made all manner of assassinations possible in the modern world, and the secret techniques and magic of the fantasy world's most powerful family of assassins turn him into the greatest assassin of all time.",2021-10-06,7.4909,8.082,297
3084,108978,Reacher,"Jack Reacher, a veteran military police investigator, has just recently entered civilian life. Reacher is a drifter, carrying no phone and the barest of essentials as he travels the country and explores the nation he once served.",2022-02-03,611.4489,8.084,3086
3085,80623,BAKI,"While martial arts champion Baki Hanma trains hard to surpass his legendary father, five violent death row inmates descend upon Tokyo to take him on.",2018-06-26,16.2649,8.082,1392
3086,1719,Gargoyles,"In Scotland, 994 A.D. Goliath and his clan of gargoyles defend a medieval castle. In present day, David Xanatos buys the castle and moves it to New York City. When the castle is attacked the gargoyles are awakened from a 1000 year curse.",1994-10-24,20.4004,8.081,494
3087,270476,Widow's Bay,"The mayor of a New England town resolves to turn it into the next tourist hot spot, despite local warnings that it's cursed.",2026-04-28,37.4447,8.1,392
3088,72,Only Fools and Horses,"Only Fools and Horses.... Is a British sitcom created and written by John Sullivan. Seven series were originally transmitted on BBC One from 1981 to 1991, with sixteen sporadic Christmas specials aired until 2003.

In working-class Peckham in south-east London, ambitious market trader Derek 'Del Boy' Trotter and his younger half-brother Rodney, explore their highs and lows in life, in particular their attempts to get rich.

Initially not an immediate hit and receiving little promotion early on, it later achieved consistently high ratings, and the 1996 episode ""Time on Our Hands"" (originally billed as the series finale) holds the record for the biggest UK audience for a sitcom episode, attracting 24.3 million viewers. The series bears a significant influence on British culture, contributing several words and phrases to the English language.",1981-09-08,14.3309,8.08,314
3089,63351,Narcos,A gritty chronicle of the war against Colombia's infamously violent and powerful drug cartels.,2015-08-28,33.4767,8.079,3402
3090,17438,BOYS OVER FLOWERS,"Set at a famous high school for the super-wealthy, this is a puppy love story centered on Tsukushi Makino, a poor girl, and the F4 gang of rich kids headed by the rough and fearless Prince Charming, Tsukasa Domyoji.",2005-10-21,7.4277,8.079,302
3091,155537,Black Bird,"As Jimmy Keene begins a 10-year prison sentence, he gets an incredible offer: If he can elicit a confession from suspected killer Larry Hall, Jimmy will be freed. Completing this mission becomes the challenge of a lifetime.",2022-07-07,14.1568,8.078,1036
3092,92967,Mucize Doktor,"Mucize Doktor / A Miracle (2019) is a Turkish FOX medical drama (64 episodes) starring Taner Ölmez, adapted from the Korean series Good Doctor. Ali Vefa, a young surgical resident with autism savant syndrome, joins a prestigious Istanbul hospital — facing resistance from colleagues who doubt his abilities. As he proves his genius case by case, he navigates friendships, rivalry and first love while learning what it means to belong.",2019-09-12,26.779,8.1,1058
3093,65942,Re:ZERO -Starting Life in Another World-,"Natsuki Subaru, an ordinary high school  student, is on his way home from the convenience store when he finds  himself transported to another world. As he's lost and confused in a new  world where he doesn't even know left from right, the only person to  reach out to him was a beautiful girl with silver hair. Determined to  repay her somehow for saving him from his own despair, Subaru agrees to  help the girl find something she's looking for.",2016-04-04,90.3844,8.1,756
3094,91875,Prodigal Son,The son of a notorious serial killer becomes an acclaimed criminal psychologist who uses his unique insight into how killers think to help the NYPD.,2019-09-23,13.8122,8.071,469
3095,1413,American Horror Story,"An anthology horror drama series centering on different characters and locations, including a house with a murderous past, an asylum, a witch coven, a freak show, a hotel, a farmhouse in Roanoke, a cult, the apocalypse and a summer camp.",2011-10-05,92.4658,8.076,6133
3096,246386,All Her Fault,"In Chicago, Marissa Irvine arrives at 14 Arthur Avenue, expecting to pick up her young son Milo from his first playdate with a boy at his new school. But the woman who answers the door isn't a mother she recognizes. She isn't the nanny. She doesn't have Milo. And so begins every parent's worst nightmare.",2025-11-07,10.8393,8.081,308
3097,80752,See,"A virus has decimated humankind. Those who survived emerged blind. Centuries later when twins are born with the mythic ability to see, their father must protect his tribe against a threatened queen.",2019-11-01,29.2766,8.073,2899
3098,326,Red Dwarf,"The adventures of the last human alive and his friends, stranded three million years into deep space on the mining ship Red Dwarf.",1988-02-15,23.6339,8.075,454
3099,93812,The Great,"A genre-bending, anti-historical ride through 18th century Russia following the rise of Catherine the Nothing to Catherine the Great and her explosive relationship with husband Peter, the emperor of Russia.",2020-05-15,34.4137,8.073,1182
